x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,duration,event,duration_true,event_true,censoring_true
-0.052446827,-3.0765247,-1.561851,-0.10748001,-3.1864226,4.0551,0.2184905,-1.1760015,-1.6109247,0.11997504,-1.0525736,2.0816195,1.1480695,0.23421447,-0.38095412,2.087977,-1.7055787,-4.2697215,-1.5813363,0.64194286,0.27122545,-0.47559392,4.6532145,1.0010774,-1.3441914,-6.861628,-1.3071276,-0.3637855,-0.16759443,2.8788457,-0.30706596,-0.6254844,4.2466097,-1.2056302,-0.98191375,1.262271,3.84718,-0.44805297,0.5282458,-0.7392884,1.2253896,-6.1941605,-8.494722,-0.017625222,0.12858693,800.5062,0,86.4,1.0,26.3
-1.2622313,-10.204231,-1.8859857,0.38719878,0.3008394,1.5179404,0.17258835,1.028451,2.650364,1.6940182,-0.15318164,-2.8536146,-3.8669322,-0.38036627,0.28712115,0.90766686,-0.052218445,-0.96743417,-1.0962869,0.1875758,0.04392431,-6.6526685,-13.083636,0.46162575,-1.6350133,8.563037,0.9710572,0.1787883,-0.65407914,-1.8090786,-2.1960669,-0.5294992,13.177549,-1.0878433,-0.68716973,-0.17955355,3.594035,0.7943028,-0.53622484,1.2960445,0.6252637,0.17526126,-8.423858,5.0121245,-0.3809641,663.5375,1,21.8,1.0,65.1
0.50165063,2.333441,0.771878,-0.4877472,-4.070379,-1.6231787,0.036765274,-1.2162409,-3.027835,-1.6575912,3.4768796,0.04488638,5.2306294,0.63219047,-0.35763922,0.6964954,-0.89004296,-0.9116683,-0.08879628,0.04776792,-0.70840067,-0.9685496,-5.8704967,-0.389632,-0.021112995,-7.6678343,-0.18273185,-1.1309019,-1.9157919,1.1346564,-0.03756327,-0.70384085,-80.86442,-0.60729927,-1.1590216,-0.8811228,-4.002581,0.06917096,-1.1730077,-3.9220104,-0.91765434,-0.19416873,-4.8132434,2.0293944,0.092742026,1345.3375,1,44.2,1.0,100.0
-2.4162366,1.3184421,0.6643706,-0.3199517,-3.3431916,-2.5112436,0.21409824,-1.7670472,-2.8512726,-1.1194608,-0.5704047,2.2069569,6.4042583,0.8036405,-0.5568314,-0.6202325,0.097598635,-2.16901,-0.4173989,0.14832039,0.36799866,-0.48749515,-9.24228,-0.18912761,-0.15658751,3.1475353,-0.5767282,0.7687259,-0.83537436,3.0009327,0.119332165,0.07522315,81.789925,-0.4733454,0.07566493,-0.6166172,-1.1388471,-0.08534679,0.42793056,1.2763882,1.9379867,1.2087731,4.2642727,2.2053788,-0.1395835,532.65625,1,17.5,1.0,100.0
2.2170959,-0.67425895,-2.1182778,1.0691091,3.5665798,-5.27307,0.079749465,0.3512246,0.09782819,-1.4833405,1.6264402,-1.2919289,-0.76721025,0.13582858,-0.08788615,-0.43603903,1.0073212,5.3478765,1.3751116,-0.18991303,-0.88292193,-4.0414968,-10.851042,0.31129518,-1.7629422,-3.0952277,-0.1517998,-1.4445255,1.4287378,-2.5645037,0.02688217,-0.023205522,111.39277,-0.93539435,-0.5171979,0.2790831,-2.7285852,-0.1159111,0.21741855,3.2280474,0.55180883,1.024724,13.237873,-0.83948404,-0.38630205,891.8187,0,100.0,0.0,29.3
1.6508528,4.045126,0.8393841,-0.12281828,0.98889065,1.1188279,-0.3377864,0.9742286,-1.1541595,-1.1302722,0.25507084,-2.8862758,-2.927978,0.3881097,-0.5505611,-1.5171342,-0.4131176,-3.7547328,0.4424352,-0.5700718,-0.26603144,-5.6857967,-1.579077,-0.16903077,1.7567571,6.664914,-0.34330156,-4.30172,-3.0326247,3.3108456,-1.4481385,-0.3588013,27.216396,-0.46057317,0.50425935,0.21379706,-0.44191125,-0.572461,-0.09420346,-4.5335684,-0.28356442,-6.1852384,-13.397003,2.7217903,-0.15173765,173.49374,1,5.7,1.0,21.9
0.3246108,-0.9013908,-0.7225998,-0.38076484,-3.7317784,-5.1513276,-0.43726146,-0.45713705,-1.6469505,-0.24994506,2.2564454,-1.7854707,-3.2420645,-0.24512316,-0.055956367,1.4682709,0.5177369,3.250386,1.2595398,-0.38632214,-0.94146746,1.7201793,12.750265,-0.013136827,-0.15039064,6.6043034,1.2906921,1.3106743,-0.9813797,1.1698309,-2.6034153,0.00861131,81.75624,-0.73539543,-0.8164984,-0.37891725,2.179309,0.03187396,0.09054644,-2.2533739,0.6280706,-0.99738294,-3.7497282,-0.5121966,0.53283656,3043.75,0,100.0,0.0,100.0
1.8841696,-3.026225,-0.9686742,-0.3885424,-1.1270561,-5.2380543,0.036743656,-0.24360453,2.0019822,0.6335149,-2.9176953,0.34107265,0.67500657,0.89037603,-0.417678,0.93806773,0.1393431,2.9320621,0.46051434,0.23349503,-0.4061032,-6.55958,-28.186396,0.022618065,-1.7461071,-3.7152855,0.62881726,2.965648,-0.45081413,1.6242828,-0.07532107,-0.40348616,-115.29504,0.21355899,-0.45416856,-0.075369194,-1.3996462,-0.5890717,0.91164374,1.4116963,-2.4384806,5.009183,-2.5345216,-2.6830957,0.66010195,1272.2875,1,41.8,1.0,70.7
0.8394057,3.5789816,-0.75235826,-0.102238484,-2.3272877,3.8353028,-0.0030611774,1.6184964,-0.27165616,-0.9023808,-1.8763461,2.036927,-0.6631043,-0.39591935,0.09826184,-0.2234652,-0.43440259,-2.3633983,-0.89064884,0.14513025,-0.33075333,-5.6566744,-4.906391,0.47173503,-1.328799,-5.615638,-1.0801342,-1.7503442,-1.3837527,1.8116163,-1.9093993,0.12718467,65.36695,-0.8435172,-1.0867163,-0.1754719,-7.9886675,-0.84125817,0.73440933,0.10701755,1.0541123,-2.6950808,1.0376818,-2.476546,0.29013652,474.825,1,15.6,1.0,89.0
-2.5888922,-1.2846562,-0.0901673,0.021841431,-1.752047,2.7240417,0.8420921,-0.5313254,1.4722087,1.130423,0.66126066,-0.2702981,-4.2258463,-0.21751109,-0.13326833,-0.048596207,-1.2717758,-0.3777488,1.3237189,-0.5633843,0.09408062,-1.5528119,-21.822664,-0.84439635,0.9602455,-0.03584593,-1.0335732,-2.3694968,0.7508185,-1.9309297,2.0386372,0.6415277,9.283254,1.3000926,1.0247357,1.0111701,4.0428042,0.019340245,-0.51899254,-3.2368176,1.3055058,0.6204725,0.6843138,2.0895832,0.1333836,3043.75,0,100.0,0.0,100.0
2.2691054,5.4960203,0.7185533,0.13472946,3.0162222,2.4930964,0.51427406,0.3225461,0.93072146,-0.71483904,0.3485499,2.9770765,-0.21291997,-0.5524913,0.22488973,-1.148277,1.0499653,2.448052,1.14027,-0.50076294,0.6715799,3.7452147,-11.374245,-0.6302806,-0.112411864,-11.692869,-0.59905696,-3.6592658,-1.9533026,0.624734,0.28829023,-0.22222725,-55.219807,0.05300268,-0.22796641,0.088221855,1.5606985,-0.51950294,-0.18759638,-4.4736757,0.34497464,-1.81456,9.693489,0.8178391,-0.5388325,739.6312,1,24.3,1.0,100.0
1.6059139,-1.750821,-2.201733,-0.25679374,-3.5307207,-3.6225631,0.55664045,0.10893715,1.4401599,-0.30875665,1.9070492,-2.5751562,-5.3683677,-0.096941054,-0.3573501,-1.332214,-0.23307136,-5.1683626,-0.16200836,-0.393764,0.32974678,3.545202,26.119066,0.12612328,1.2418658,0.8572877,0.19306898,-2.0582438,-1.0226817,1.3025626,0.3652758,0.1373669,91.00949,-0.25515458,0.76139504,-0.48302338,5.2799044,0.94195783,-0.39081874,1.8145108,-1.6274531,4.5992994,1.7912681,1.242377,-0.251164,36.525,1,1.2,1.0,13.7
-0.79377383,0.4870538,1.0285902,0.56285363,3.3442974,-3.9326258,-0.19610205,-0.5863511,-1.6301725,-1.0906109,1.7636563,-0.355639,-1.6838417,0.1295411,-0.5132643,3.0726705,-1.2141495,-1.5504069,-0.030607471,-0.121616036,0.502409,-2.0990732,-19.64803,-0.0333167,-1.6962475,-3.9862313,-0.15923733,2.4426885,-0.1504727,1.1077332,1.2709204,-0.432121,-47.63649,0.3535838,0.5880672,-0.03716674,-5.1317806,0.34888974,-0.21323419,3.5637364,-0.11680019,-8.24869,-13.862684,3.2187724,-0.15847099,1616.2312,1,53.1,1.0,100.0
-0.921947,-6.132555,-2.404203,0.22751051,-2.1212492,5.108501,-0.013626167,0.82635933,0.048766173,-0.5639582,-1.9568834,1.9591088,2.0842645,0.11817738,-0.20018893,-0.97054094,1.1302062,1.3900477,0.35990268,-0.27174836,-0.9666283,-2.5614467,8.621206,0.5654342,-0.9756639,5.6398697,-0.46635258,0.02711009,0.46671644,1.9179163,0.3111164,-0.14026377,-87.08456,1.0624279,0.44691905,-0.21949644,5.7221584,-0.04112114,0.1732209,-2.0769053,-1.1471577,1.5306176,-2.18699,1.6971556,0.029122831,2943.3062,0,100.0,0.0,96.7
0.6386593,-2.3539116,-0.9879023,0.9138401,2.4809067,-2.363904,-1.0324969,1.8074931,1.3951154,-0.0034340883,-2.8123953,1.8247756,-1.1929541,-0.46428904,0.2622724,-1.5096157,-0.012338261,-2.3713791,-0.7425527,0.5134563,-0.42917517,0.7614981,6.1574607,-0.29579258,0.43655336,2.180197,-0.2797793,2.6196413,0.39358974,1.3011972,-1.3568709,-0.38370052,-83.02081,0.6833455,0.41091084,0.0038974695,2.628635,0.81662256,-0.5600414,-0.15315923,-0.76667595,4.3755016,-2.1159093,0.31285116,0.10724313,3.04375,1,0.1,1.0,18.7
-0.95630616,-11.518128,-1.0917789,-0.43903697,-1.8492308,-5.002875,-1.1416818,0.06640881,-2.782046,-0.88254625,1.691255,-1.4955463,3.1247544,0.6666668,-0.3018884,2.247935,-0.9834472,-1.7335182,-0.899187,0.36739197,-0.048529074,2.2577453,-6.991888,-0.030218165,-0.57827026,0.2247895,0.28037816,0.34993196,-1.4496615,0.6250964,0.94371724,-0.454026,29.311441,-0.0025943525,1.0720639,-0.3007689,-0.16186772,0.31941983,0.12693933,3.9916465,0.12730241,1.5565691,5.6988196,-1.4031457,-0.3763945,3043.75,0,100.0,0.0,100.0
-2.4016654,-5.2815585,-0.64463246,0.2237489,1.2374798,4.933803,-0.2527972,1.2278253,-0.7658587,-1.169924,-1.5703102,1.8784068,-2.635191,-0.34086752,-0.20034954,0.30798164,0.4797213,-1.0183638,-1.3696911,0.5141649,0.83400637,-3.081318,-23.809916,-0.89971185,1.1152153,11.961736,1.0594139,3.7994683,1.5242463,-0.96733624,-0.27785012,-0.84663206,-78.8264,0.37760565,0.38830167,-0.8864508,-1.267258,0.21101786,-0.67046076,-4.01732,-0.23715724,-7.9063764,0.4456671,-0.99564534,-0.2142541,3043.75,0,100.0,0.0,100.0
0.31984478,1.3872368,0.4228089,-0.7895554,-3.677973,2.889111,-0.22788605,-0.8648945,-2.2707183,-0.586474,1.3840586,-0.18061244,3.7960734,-0.3437544,0.4698226,1.9987495,0.06695836,4.227549,0.52172405,-0.0647876,0.25890204,2.10323,6.883456,-0.5068567,0.43639994,-1.2343758,0.10586291,-0.036902655,-0.6969344,-0.8882849,-0.11420474,-0.40111154,-20.60085,-0.4496544,-0.80764514,-0.32134652,3.9369233,0.25786754,-0.29080737,-2.3956585,0.06150597,-9.608895,-9.487869,0.97688293,0.07024826,173.49374,0,100.0,0.0,5.7
0.55881166,-5.3929615,0.5934471,-0.6866026,-0.6441752,4.488887,-0.0020378083,0.03414495,-1.0863299,0.77055585,-1.4959307,0.29547772,-3.0177724,-0.014736081,-0.4641851,1.0231467,1.0325058,1.1582953,-1.3224882,0.6398364,-0.16334178,-5.5289083,-21.560814,-0.15547729,-0.5611247,3.9649591,0.5394839,0.5223313,-0.5424159,2.5533335,-0.658544,-0.44103232,-60.23973,1.5452676,0.8733076,-1.0904522,-6.538714,-0.42588997,0.5158087,3.943961,0.9154557,-2.8657246,-7.7120485,4.91221,-0.37050572,1244.8938,0,45.1,1.0,40.9
-0.081042334,-0.41159752,0.19568564,0.6120982,2.081424,-2.6906962,-0.1309147,-1.2390065,0.6363407,0.9063207,0.7118406,0.15204285,-0.1557871,-0.569381,0.4643674,0.26875016,1.1441252,5.442478,-0.056567818,0.57181066,0.92016745,6.2158413,10.463713,0.63907444,-1.7317567,-9.7314,-0.914214,0.11888263,1.8020879,-0.94498813,0.15769956,0.30619258,-14.450639,0.77222687,1.1748337,1.0847062,4.9778085,0.35114127,-1.0488143,-4.03577,0.8551517,4.889035,4.0844216,4.0141764,-0.575375,307.41876,1,10.1,1.0,61.1
-1.6878479,-2.661751,1.2549232,0.21472791,2.9053159,2.936391,-0.21690767,2.185351,1.2210326,-0.3634848,0.28423515,-0.31216183,-4.4423833,-0.76581806,0.4945775,0.41552836,-0.19711825,-1.7346777,0.07503327,-0.049666926,0.5584058,6.181956,17.548754,0.8736254,-1.2470796,-2.31491,-0.8615564,2.1606505,0.9475182,1.4188113,1.5859137,0.48523894,45.224773,-0.27256122,0.38139346,-0.49010542,-1.2063628,0.048317883,-0.77584416,-2.870764,0.3778,-0.0100434115,9.671138,-0.7026417,-0.19146737,992.26245,1,32.6,1.0,100.0
3.2517967,9.885558,-0.62874895,0.23955819,-2.4918742,2.1480706,0.26629472,-1.0644016,-0.9875541,-0.07184317,0.47007057,-1.0575237,-4.328894,-0.5777844,0.46532407,1.7191882,-0.23620127,-1.0037686,0.1588306,-0.5962559,-0.30644074,-3.291994,-0.12003228,-0.6408141,1.7484787,-3.7232025,-0.05435343,3.0556192,1.7735687,-1.9061401,-1.0391119,-0.07220796,84.4671,-1.1728365,-0.801589,1.0944012,4.8426766,0.4932225,-0.6029378,-1.2508937,-0.41587794,-4.3193393,-13.5455885,3.4480827,-0.1476102,1177.9313,1,38.7,1.0,100.0
0.4835789,10.927903,1.0557404,0.58025396,3.2519698,2.944167,-0.18259577,0.2854122,1.6918614,1.6263301,1.6152182,-3.591307,-0.48610952,0.44781148,-0.07115456,2.450493,-0.46641195,-0.2964738,-0.728072,0.29946205,-0.62211853,-0.59282637,2.3583987,-0.35600138,1.3047085,-13.754822,0.044018663,2.1314015,-1.4058076,3.3335927,0.06220343,-0.09210379,1.1924856,-0.9133563,-0.2684235,-1.1419312,-2.480529,0.37246332,0.31527868,3.4679685,-0.704202,8.035528,10.228702,-3.7830245,0.41965073,39.56875,1,1.3,1.0,67.0
-0.4517267,-6.6413355,-2.412988,0.2149118,-1.5496864,-5.138945,-1.0803659,1.3296704,-1.4584713,-1.518639,1.5235969,-0.1259504,3.9969895,0.31186253,-0.101604305,-2.3066697,1.4498806,3.8132892,-0.017572787,0.18533221,-0.2599603,-3.3326652,-3.7922332,-0.5833113,0.80067664,-5.5166154,-0.30415833,2.2473142,0.511133,1.9039534,0.6559783,0.060354088,69.03417,0.18033274,0.8685337,-0.5070054,1.4386171,-0.0130172735,-0.073250145,-2.835972,-0.123365425,2.7096145,-1.3426489,0.9966588,0.45991358,401.775,1,13.2,1.0,18.5
0.45671943,-9.046266,-2.0558808,0.86263996,2.8301826,-3.1306417,-0.64860314,1.3630738,0.97712195,-0.49194705,0.9812244,0.4000398,5.3184505,0.4658955,-0.07292698,1.2943618,-0.84916496,1.4041967,0.5589049,-0.085790135,-1.1254221,-5.8765903,5.7781343,0.79056853,-0.5773139,6.364886,-0.3739994,-3.0698085,-2.0037887,0.93630016,1.0044799,-0.1535171,-111.74012,0.08714441,-0.67196167,0.4672909,1.0062982,-0.33623838,0.65242237,4.6905046,-0.7516536,1.1228408,3.9069643,-0.26846752,0.14415364,401.775,1,13.2,1.0,86.2
2.5641,-0.79347265,-2.0531921,0.24906372,-1.5360758,-0.9658692,-0.40146372,0.6997803,1.2237079,-0.28453395,-0.17686033,0.81059897,-4.772846,-0.45445716,0.13729385,-0.35115674,0.3513306,2.1094038,0.28122836,-0.07723534,-0.062178057,-3.5338423,4.3977156,-0.39392868,1.6767806,-1.0636051,0.42573327,-0.18978484,0.16368191,-2.6685927,-0.44398755,-0.47590274,-0.48048717,-1.3650496,-1.1865475,0.11073548,2.8554547,0.89171636,-0.2499773,2.3309476,0.9820209,-4.3316584,3.7164595,-1.7940295,-0.25511256,371.3375,0,15.5,1.0,12.2
1.4808475,3.530295,-0.25821194,-0.42214832,-3.989551,4.226563,0.25629726,1.3337153,2.5695112,0.7497893,-0.474406,-0.24417455,2.2338946,0.49515644,-0.2959531,-2.474216,1.5508677,0.31943107,-0.17924146,-0.3503161,0.05852895,-1.1075566,-7.704987,-0.789526,0.69134915,5.4660916,1.2495657,4.016003,1.1671511,0.37841412,-0.037695132,-0.34066764,6.7941213,-0.057271607,1.0130465,-0.41911703,-0.0032141085,0.18285179,0.14620611,4.0007844,1.4721602,-7.87482,-1.3647556,2.0845373,-0.66518,353.075,0,60.8,1.0,11.6
2.945783,-0.52120936,-0.68441916,-0.53951186,-1.9118556,-2.1131258,-0.5600078,0.955315,-0.97103375,-1.1349729,1.1505811,-1.2122185,-1.9694626,0.5098463,-0.49168795,-1.1837475,0.70144683,3.0027711,1.6470925,-0.4203854,0.629009,-1.6040769,-3.2468095,0.9081334,-1.1876445,7.4317813,0.3206952,-0.4967826,1.128213,-1.1123089,-1.7085674,-0.55018985,-20.191208,-1.0362068,-0.45999768,0.55609995,-4.3720183,-0.16536547,-0.5592903,-0.69653064,-0.33704397,2.715596,6.1496096,-3.7111232,0.31193346,94.35625,1,3.1,1.0,100.0
-0.19371524,5.8211308,1.1874464,-0.8507785,-2.585006,0.74453926,-0.595444,0.32586926,-0.575423,-0.4812629,2.798958,-1.0596399,1.1154351,-0.42710894,0.5157255,3.0801554,-0.4908458,-0.86610264,0.17777127,-0.59634525,-0.52285594,4.7666492,25.73266,0.17275394,1.0593817,2.962974,1.1043226,2.7028174,0.32957873,1.5677834,-0.16324016,0.33880708,-26.497171,1.0037227,0.62868327,0.62963694,-0.854737,0.06573998,-0.13265298,0.036178254,0.78172946,-0.49706542,0.9475306,2.5171545,-0.58083224,3043.75,0,100.0,0.0,100.0
0.39829016,-9.991495,0.22063795,-1.2460201,-3.867156,0.40357128,-0.17269544,-0.6363133,-0.36405635,-0.037721805,-0.9264692,1.1873844,-0.5206297,-0.47331887,0.4814399,1.3544824,-1.0449058,-0.4132005,-0.9043265,0.64702415,-0.17527634,4.8928022,9.639638,-0.07447591,-0.38717645,-3.8132246,0.15664291,-0.7264141,-2.1882668,2.402394,-0.5084252,-0.66814685,-48.433727,0.34779045,0.53680146,-0.530847,1.0832579,0.448771,-0.65001917,-2.1502843,0.4896662,4.0953097,0.71060133,1.9687556,0.025679192,2057.575,0,100.0,0.0,67.6
-1.3873891,-9.570875,-1.544182,0.4236568,2.7248287,2.8193038,0.3099023,0.35780576,2.0444002,0.0044119605,-0.4188257,1.0185696,1.4352584,-0.19746092,0.5734956,-1.4343282,0.61556584,1.7870158,0.80711997,-0.11467863,0.035694513,-2.0548906,-24.587294,-0.20224506,-0.7019903,-5.1633306,-0.5889796,-1.8449684,-0.49684823,-0.10000039,-1.5537109,-0.23237415,39.553623,-0.4305742,0.27851442,-0.120935015,-3.99878,-0.26624337,-0.5159755,-2.8880868,-1.6985477,4.0672593,-3.0153906,1.1261642,0.027424084,118.70625,1,3.9,1.0,92.5
-3.0774317,-11.840894,-2.243355,0.5858326,0.8163505,1.2458365,0.39104444,0.053154882,-0.614365,-0.05609133,1.458869,-2.455385,-2.3232594,-0.07407689,-0.06994401,0.45255733,-0.6862749,-2.4858663,-1.8012136,0.56935537,-0.44701645,1.7841675,19.367838,0.5889756,-0.5685913,-5.8004546,0.7493417,1.0449641,-0.3610732,-0.0038861241,0.1283095,-0.44123372,51.198708,-1.0297967,-0.19728743,-0.3508153,4.5519953,0.036514778,-0.06621966,-3.5417626,0.22291508,-3.6064363,5.002887,-4.645745,0.44767696,12.175,1,0.4,1.0,44.8
-1.0053649,-3.4766052,0.16234095,-0.75816596,-2.3360384,-2.4010227,0.072942145,-1.3653105,-0.36510137,1.2972575,2.6032703,-0.16542675,6.825139,0.1313689,0.3059836,-1.4748832,1.5674032,5.006159,1.3367115,-0.18559724,-0.47852656,3.9196806,24.24324,0.49264565,0.31888992,13.483185,1.0598314,3.3179333,1.1609952,0.9934999,2.69275,0.54785633,68.3878,-0.795367,-0.3061623,0.6958515,2.9988415,-0.26008064,-0.16933155,-3.7823837,-0.2166656,-8.644391,-1.0401677,-2.508807,-0.012100135,718.325,0,25.7,1.0,23.6
-1.1289957,-9.893706,-2.705279,1.0292451,3.359396,-5.719478,-0.13010973,-1.4569708,-2.7047818,-1.4353069,-1.8192134,3.8165784,6.64373,-0.114604175,0.57657236,2.767676,-1.1109368,-3.0526228,-0.28042296,-0.2767442,1.0931005,7.0130315,12.835994,-0.3556438,0.9520949,5.6097374,1.1120372,-0.7036926,0.07130196,-2.7354462,1.8549709,0.22759423,22.145542,0.4608637,1.0818146,0.3793226,2.1278317,0.4044233,0.070158854,1.2239306,-1.3310069,1.068773,4.563883,-2.9184966,0.19715677,1117.0563,0,100.0,0.0,36.7
-1.1852602,-0.43116614,1.464571,-0.19108734,2.673673,-4.5176077,-0.38329175,0.26647478,-0.62560344,-0.9547252,-1.5160921,0.74118274,-3.989359,-0.025301922,-0.36744374,0.097489744,0.20734446,-2.7256298,-0.040611688,-0.46167088,0.39730275,0.8842352,-14.824193,-0.5818041,0.18908682,8.611168,1.0829039,3.6158,0.7875383,-0.17202713,0.102324575,0.14253338,17.086193,-0.5169377,-1.0185139,-0.8134391,-3.2768383,-0.65006506,0.9819268,2.0038633,1.3857805,-7.6065083,-8.434202,3.4212046,-0.464849,450.475,1,14.8,1.0,36.2
0.6700267,5.580725,-0.15330987,0.38161114,1.7166936,1.4286087,0.024825113,-0.09657829,-0.115569316,1.2052444,0.5803088,1.4266375,-2.2098227,-0.12872201,-0.3645602,1.4960688,0.30284545,0.012753909,-1.4758207,0.33276966,-0.3992865,0.6063332,6.2570868,0.7005067,-1.669182,12.812026,0.6866276,-2.175906,-2.396718,1.8931538,0.37787458,-0.25782433,-119.43938,1.2982379,0.59225184,0.31956303,2.8043652,0.34183916,-1.0367063,-4.0882645,2.0145688,-7.8033066,1.7786161,-1.9336098,-0.12865856,261.7625,1,8.6,1.0,100.0
0.40612322,1.5143263,-1.2606137,0.52887595,3.0381868,1.9494747,-0.35922006,0.37256166,-2.4633844,-0.8564947,0.05552512,3.2856925,6.1879597,0.32922927,-7.7906916e-05,-1.638585,0.38115185,-1.4398308,0.86463445,-0.7038804,-0.66815704,-7.484267,-21.267471,-0.6353679,0.7083411,-12.8969145,-0.83174425,2.359779,0.65771693,2.0374076,-1.4303781,-0.56553024,31.018414,-0.8259575,-0.046018347,-0.12987602,-2.0600724,0.2639199,0.25701556,2.58389,1.0586176,-4.3061547,-6.1856885,2.5276682,-0.62723166,1336.2063,1,43.9,1.0,100.0
-1.8787656,-2.8929937,1.6136518,-1.0455939,-2.8737245,-1.4787409,-0.4475061,1.982916,2.9045162,0.8973627,-0.56893617,-0.270726,0.4331178,-0.15395868,0.016383786,-0.102591164,-0.03141777,-2.9121163,-0.40441802,-0.42480487,-0.473961,1.726733,5.1801424,-0.24599393,-0.5118379,-1.8177329,-0.95746464,0.9054204,1.6416222,-0.20623045,-2.363763,-0.5900136,1.2498704,-1.2315582,-0.96526504,-0.43520907,0.57695884,0.37291032,0.08190287,3.192622,0.54785967,4.4708633,1.8723452,0.49596608,0.37075892,346.9875,1,11.4,1.0,100.0
1.4996909,6.285215,0.70806926,0.13616006,1.6968081,5.9300895,0.048435934,-0.61801046,-3.902976,-1.7866762,2.3152065,-1.3343917,1.7689776,-0.08041991,0.1524725,1.6229845,-1.0279278,-4.1426644,-1.7875746,0.5223234,0.0061584227,1.772119,5.7681866,-0.2431098,0.26382262,-0.078948915,0.21394634,-1.5768603,-1.8493742,1.0929637,-1.3416779,-0.017652208,94.24545,-1.3744947,-1.1387314,0.5811027,3.1744955,-0.20444742,0.5877866,2.279102,0.33965334,-8.969476,-9.724836,3.1333504,-0.3200942,252.63126,0,100.0,0.0,8.3
-2.1623824,-3.8582506,2.0364313,-0.2712811,2.0562122,1.3976381,-0.16886936,0.6529121,-1.839621,-0.97293216,0.31931925,-1.383098,-3.7474961,0.19353548,-0.3507737,-0.14285468,-1.5670313,-0.35993737,0.25552773,0.2473252,-0.6603127,-5.39416,-13.965726,0.031933706,-1.4141701,3.832758,-1.1401099,-3.2276304,0.97590077,-2.8169715,1.6421875,0.9991558,101.22014,-0.3367407,0.18232255,-0.53520566,1.8137252,0.20798904,0.57574505,1.7712417,-0.05615084,-5.352816,-8.670819,5.327665,-0.52179354,191.75626,1,6.3,1.0,42.1
0.52347165,-2.2924309,-0.4066177,-0.09652452,2.020762,-0.58059853,0.17283319,0.40267923,2.0526407,1.4772699,1.9035276,1.1507206,3.6992176,0.15549162,0.062782444,1.0325251,-0.08572678,5.025434,0.41590866,0.3513942,1.081459,2.7561738,-2.1160753,0.5595041,-1.4990754,-6.1505556,0.65378433,3.7866747,-0.58402455,3.1101642,2.4849453,-0.042469162,-88.51206,-0.026026063,-0.6660263,-0.15447272,-2.0097554,-0.12576579,0.63573354,3.8142974,0.2862181,-2.6593778,-15.501603,4.9204016,-0.37800577,219.15,1,7.2,1.0,100.0
0.9701731,-4.999926,-2.0506022,0.39885607,-0.17243433,0.4639068,0.15018384,-1.2591263,-2.9250438,-0.9856489,-0.53061616,1.7799388,5.3011355,0.7507655,-0.424818,-0.077462055,-0.024474436,0.54728526,1.0310782,-0.12063275,-0.37595916,-2.4426157,-2.9351592,-0.71802276,1.5271044,1.0276024,-0.7548145,-3.5061672,0.37643373,-3.1410208,0.9633022,-0.6638824,-94.90471,-0.3901809,-0.9902262,-1.0374199,1.3064566,0.8234705,-1.1045386,-3.7350314,0.6858677,-3.3981981,4.806256,-0.20264363,-0.49250832,2611.5376,0,100.0,0.0,85.8
2.6124065,-3.2688568,-1.0354432,-0.16108175,0.19896588,1.4198723,0.14564842,0.020414662,1.2432696,0.7104793,1.8751489,-3.5970223,-0.5650063,0.6004916,-0.3407091,0.052087225,0.091307126,-5.2697663,-0.058244716,-0.657404,1.0117508,6.0209475,4.91331,-0.4135671,0.11055473,4.6518397,-0.037389856,-1.6041678,-1.5829147,2.3709884,-0.9589209,-0.27540177,-74.29478,0.22601904,-0.8853729,-1.0271506,-1.9346101,-0.25388026,1.0892453,3.8524787,1.2670077,-7.5391226,-11.033422,4.109488,-0.37488747,167.40625,1,5.5,1.0,100.0
0.40825978,2.7804236,0.5497385,0.71387994,3.1948993,4.332785,0.5535803,-0.81896836,-2.1852217,-1.294425,0.6081936,0.34701645,-1.257875,-0.70304906,0.27805746,0.9127667,-0.18772338,-0.6671748,0.75193655,-0.36908346,0.800185,-0.5214392,-10.504538,0.50257933,-1.538867,-2.6397154,-0.1728676,-1.1608566,-1.546362,2.7708368,-0.90038097,-0.3023666,-58.8374,1.6863989,1.0750052,-0.06231749,-2.037165,-0.39992347,-0.40566903,-2.815865,2.0392084,-4.8764844,-2.3157675,-1.7288582,0.6057864,837.03125,1,27.5,1.0,100.0
-2.263046,-11.505834,0.14352937,-1.0338495,-2.8992262,-3.5380769,-0.30035117,-0.4944388,-0.45893976,0.1760487,-2.4557557,-0.31393108,-1.5367371,0.4468729,-0.20675775,2.541038,0.0008455765,3.6490269,1.2248074,-0.62806845,-0.9224138,-3.3473527,10.786893,-0.086068235,1.5390685,-10.827056,-0.89674705,-1.9035872,1.2186245,-3.0482097,-2.763427,-0.3510773,77.158615,-0.5842476,0.10861822,0.33639514,-1.703867,-0.36198065,0.37316048,-1.2007021,0.36650833,5.7914195,4.967109,2.0481038,-0.22628276,797.4625,1,26.2,1.0,46.5
